network_code,receiver_code,receiver_type,receiver_latitude,receiver_longitude,receiver_elevation_m,p_arrival_sample,p_status,p_weight,p_travel_sec,s_arrival_sample,s_status,s_weight,source_id,source_origin_time,source_origin_uncertainty_sec,source_latitude,source_longitude,source_error_sec,source_gap_deg,source_horizontal_uncertainty_km,source_depth_km,source_depth_uncertainty_km,source_magnitude,source_magnitude_type,source_magnitude_author,source_mechanism_strike_dip_rake,source_distance_deg,source_distance_km,back_azimuth_deg,snr_db,coda_end_sample,trace_start_time,trace_category,trace_name
TA,A04D,BH,48.7201,-122.7063,13,400,manual,1,5.12,805,manual,1,uw60544527,46:44.7,,48.625,-123.0845,,,,11.77,,1.2,md,,,0.2682,29.79,249,"[24.0, 23.299999237060547, 22.600000381469727]",2420,46:45.8,earthquake_local,A04D.TA_20130621154644_EV
TA,A04D,BH,48.7201,-122.7063,13,900,manual,0.79,5.31,1303,manual,0.77,uw60545091,14:15.5,,48.5845,-123.0595,,,,12.82,,0.5,md,,,0.2707,30.08,239.7,"[10.100000381469727, 9.699999809265137, 8.0]",3199,14:11.8,earthquake_local,A04D.TA_20130624071410_EV
TA,A04D,BH,48.7201,-122.7063,13,800,manual,0.91,4.45,1172,manual,0.57,uw60546341,57:08.4,,48.62167,-123.011,,,,13.82,,0.3,md,,,0.2247,24.97,243.8,"[15.800000190734863, 12.699999809265137, 12.0]",3088,57:04.8,earthquake_local,A04D.TA_20130627065703_EV
TA,A04D,BH,48.7201,-122.7063,13,800,manual,0.59,4.96,1169,manual,0,uw60546526,12:10.8,,48.60183,-123.046,,,,13.44,,0.5,md,,,0.2544,28.27,242.1,"[9.300000190734863, 9.5, 7.0]",3076,12:07.8,earthquake_local,A04D.TA_20130627231206_EV
TA,A04D,BH,48.7201,-122.7063,13,500,manual,1,5.85,945,manual,0.63,uw60547631,38:07.7,,48.48367,-122.6865,,,,26.02,,1.3,ml,,,0.237,26.33,176.8,"[21.5, 21.399999618530273, 17.600000381469727]",1869,38:08.6,earthquake_local,A04D.TA_20130701003807_EV
TA,A04D,BH,48.7201,-122.7063,13,500,manual,1,5.68,945,manual,0.8,uw60549596,57:07.5,,48.70467,-123.105,,,,21.34,,0.5,md,,,0.2645,29.39,266.5,"[14.300000190734863, 17.700000762939453, 21.899999618530273]",2200,57:08.1,earthquake_local,A04D.TA_20130706085707_EV
TA,A04D,BH,48.7201,-122.7063,13,400,manual,1,6.42,988,manual,1,uw60552001,25:43.9,,48.6335,-122.2045,,,,15.95,,1,md,,,0.3461,38.19,103.5,"[17.299999237060547, 18.399999618530273, 10.199999809265137]",3199,25:46.3,earthquake_local,A04D.TA_20130712142545_EV
TA,A04D,BH,48.7201,-122.7063,13,500,manual,0.7,9.55,1255,manual,1,uw60552021,43:10.3,,48.83417,-123.0555,,,,59.4,,1.2,md,,,0.2577,28.63,296.2,"[12.0, 14.699999809265137, 15.0]",3199,43:14.8,earthquake_local,A04D.TA_20130712144313_EV
TA,A04D,BH,48.7201,-122.7063,13,800,manual,1,6.45,1385,manual,0.78,uw60552846,50:35.2,nan,48.6367,-122.2092,nan,57,,17.5,2.16,2.01,md,,"[[300.0, 75.0, 100.0]]",0.3399,37.77,104.4,"[26.899999618530273, 26.399999618530273, 23.799999237060547]",2909,50:33.6,earthquake_local,A04D.TA_20130713065032_EV
TA,A04D,BH,48.7201,-122.7063,13,600,manual,0.97,8.66,1295,manual,0.95,uw60553951,24:46.0,,48.82417,-122.993,,,,53.1,,1.6,md,,,0.2164,24.04,298.7,"[12.899999618530273, 19.700000762939453, 17.200000762939453]",3021,24:48.6,earthquake_local,A04D.TA_20130715032447_EV
TA,A04D,BH,48.7201,-122.7063,13,700,manual,0.61,5.03,1087,manual,0.92,uw60555856,45:29.3,,48.61717,-123.06867,,,,12.18,,0.5,md,,,0.2614,29.04,246.6,"[13.300000190734863, 9.100000381469727, 7.800000190734863]",2947,45:27.3,earthquake_local,A04D.TA_20130719114526_EV
TA,A04D,BH,48.7201,-122.7063,13,500,manual,0.88,5.17,870,manual,0,uw60555861,50:50.4,,48.614,-123.07083,,,,12.23,,0.5,md,,,0.264,29.33,246.1,"[16.200000762939453, 9.699999809265137, 14.199999809265137]",2479,50:50.5,earthquake_local,A04D.TA_20130719115049_EV
TA,A04D,BH,48.7201,-122.7063,13,900,manual,1,14.94,2078,manual,0.68,uw60558587,10:04.9,nan,49.5256667,-123.067,0.21,117,0.42,8.71,,1.69,md,UW,,0.8404,93.38,343.5,"[13.100000381469727, 12.100000381469727, 12.800000190734863]",3199,10:10.8,earthquake_local,A04D.TA_20130725231009_EV
TA,A04D,BH,48.7201,-122.7063,13,400,manual,0.73,10.24,1238,manual,0.96,uw60564702,51:34.9,,49.24867,-122.4685,,,,8.22,,1.7,md,,,0.5518,61.3,16.5,"[24.200000762939453, 23.100000381469727, 22.299999237060547]",2194,51:41.1,earthquake_local,A04D.TA_20130805195140_EV
TA,A04D,BH,48.7201,-122.7063,13,700,manual,0.5,24.15,2581,manual,0.5,604176772,41:29.4,0.84,47.3869,-122.7081,1.2585,34.541,3.38106,13.68,,3.7,ml,,,1.33,148.24,0.1,"[22.299999237060547, 21.899999618530273, 26.899999618530273]",5900,41:46.5,earthquake_local,A04D.TA_20130820184145_EV
TA,A04D,BH,48.7201,-122.7063,13,900,manual,0.92,4.63,1265,manual,0.58,uw60034508,08:35.0,,48.61867,-123.02933,,,,13.15,,0.6,md,,,0.237,26.33,244.4,"[15.5, 11.699999809265137, 10.399999618530273]",3199,08:30.6,earthquake_local,A04D.TA_20130903020829_EV
TA,A04D,BH,48.7201,-122.7063,13,800,manual,1,9.63,1538,manual,0.79,uw60584596,02:57.6,,48.39917,-122.98317,,,,51.37,,2.4,ml,,,0.3701,41.13,209.6,"[42.20000076293945, 44.5, 40.0]",2489,02:59.2,earthquake_local,A04D.TA_20130904070258_EV
TA,A04D,BH,48.7201,-122.7063,13,600,manual,1,5.38,1082,manual,0,uw60589712,04:04.0,,48.59083,-123.09567,,,,11.11,,0.4,md,,,0.2888,32.09,243.2,"[4.300000190734863, 2.5999999046325684, 5.800000190734863]",2300,04:03.3,earthquake_local,A04D.TA_20130911180402_EV
TA,A04D,BH,48.7201,-122.7063,13,800,manual,1,4.2,1155,manual,0.79,uw60597992,24:52.3,,48.8405,-122.49833,,,,18.43,,1.4,md,,,0.1829,20.32,48.8,"[32.900001525878906, 29.0, 26.600000381469727]",1944,24:48.5,earthquake_local,A04D.TA_20130924142447_EV
TA,A04D,BH,48.7201,-122.7063,13,800,manual,0.74,10.12,1543,manual,0.72,uw60599257,19:50.2,,49.11317,-122.14083,,,,2.46,,1.4,md,,,0.5421,60.24,43.6,"[16.399999618530273, 17.299999237060547, 16.799999237060547]",3056,19:52.4,earthquake_local,A04D.TA_20130926191951_EV
TA,A04D,BH,48.7201,-122.7063,13,900,manual,1,13.98,1979,manual,0.72,uw60603087,26:45.4,,48.0315,-122.6315,,,,57.23,,2.4,ml,,,0.6909,76.77,175.9,"[23.899999618530273, 23.299999237060547, 20.299999237060547]",2990,26:50.3,earthquake_local,A04D.TA_20131002142649_EV
TA,A04D,BH,48.7201,-122.7063,13,900,manual,0.65,6.84,1380,manual,0.63,uw60610082,58:15.4,,48.41567,-122.83067,,,,24.29,,1,md,,,0.3157,35.08,195.1,"[18.600000381469727, 17.0, 13.899999618530273]",3199,58:13.2,earthquake_local,A04D.TA_20131013075812_EV
TA,A04D,BH,48.7201,-122.7063,13,700,manual,1,5.15,1130,manual,0.81,uw60623612,40:49.3,,48.60283,-123.08083,,,,12.34,,2.3,ml,,,0.2747,30.52,244.5,"[34.5, 34.20000076293945, 28.200000762939453]",2286,40:47.5,earthquake_local,A04D.TA_20131105054046_EV
TA,A04D,BH,48.7201,-122.7063,13,400,manual,0.64,9.48,1104,manual,0.97,uw60626451,39:08.7,,48.48117,-123.377,,,,20.17,,1.1,md,,,0.5056,56.15,241.4,"[8.199999809265137, 11.0, 7.400000095367432]",3199,39:14.2,earthquake_local,A04D.TA_20131107233913_EV
TA,A04D,BH,48.7201,-122.7063,13,900,manual,0.73,9.45,1612,manual,0.71,uw60627181,02:11.8,,48.80317,-123.06733,,,,58.05,,1.1,md,,,0.2529,28.1,289.1,"[11.199999809265137, 12.399999618530273, 12.800000190734863]",3199,02:12.2,earthquake_local,A04D.TA_20131110040211_EV
TA,A04D,BH,48.7201,-122.7063,13,400,manual,0.5,20.88,2033,manual,0.5,608481178,46:43.5,1.15,47.5339,-123.2398,0.7415,58.063,3.1915,41.37,,2.8,ml,,,1.24,137.75,16.6,"[6.300000190734863, 17.899999618530273, 5.300000190734863]",5900,47:00.4,earthquake_local,A04D.TA_20131111114659_EV
TA,A04D,BH,48.7201,-122.7063,13,600,manual,1,6.52,1102,manual,1,uw60631716,11:07.2,0.11,48.414,-122.8354,0.29,nan,,29.15,0.79,2,ml,,,0.3104,34.48,195.7,"[31.5, 28.5, 29.899999618530273]",2228,11:07.7,earthquake_local,A04D.TA_20131117121106_EV
TA,A04D,BH,48.7201,-122.7063,13,900,manual,0.73,6.59,1408,manual,0.71,uw60636466,27:55.5,,48.42117,-122.539,,,,22.51,,1.5,ml,,,0.3191,35.46,159.7,"[15.199999809265137, 19.100000381469727, 12.0]",3199,27:53.1,earthquake_local,A04D.TA_20131123062752_EV
TA,A04D,BH,48.7201,-122.7063,13,900,manual,1,10.39,1683,manual,0.68,uw60659516,39:48.6,,48.48067,-123.47533,,,,22.46,,1.8,ml,,,0.5639,62.66,244.5,"[18.600000381469727, 18.600000381469727, 17.799999237060547]",3199,39:50.0,earthquake_local,A04D.TA_20131221183948_EV
TA,A04D,BH,48.7201,-122.7063,13,900,manual,1,4.96,1325,manual,0.71,uw60671667,22:18.6,,48.5355,-122.5695,,,,22.48,,1.14,md,,,0.2058,22.87,154,"[19.799999237060547, 23.0, 16.899999618530273]",2248,22:14.5,earthquake_local,A04D.TA_20140116122213_EV
TA,A04D,BH,48.7201,-122.7063,13,800,manual,0.58,11.2,1655,manual,0,uw60672917,39:51.7,,48.48133,-123.57833,,,,20.12,,1.06,md,,,0.6262,69.58,247.2,"[15.0, 11.5, 10.100000381469727]",3199,39:54.8,earthquake_local,A04D.TA_20140119123953_EV
TA,A04D,BH,48.7201,-122.7063,13,400,manual,1,4.99,793,manual,0.67,uw60688366,02:37.9,,48.8765,-122.97717,,,,15.56,,1.63,md,,,0.2379,26.43,311.1,"[26.700000762939453, 30.200000762939453, 31.799999237060547]",1342,02:38.9,earthquake_local,A04D.TA_20140205070237_EV
TA,A04D,BH,48.7201,-122.7063,13,400,manual,0.69,4.57,810,manual,0.65,uw60700342,05:53.6,,48.63383,-123.05683,,,,10.79,,0.67,md,,,0.2479,27.54,249.4,"[9.399999618530273, 12.5, 14.899999618530273]",2440,05:54.2,earthquake_local,A04D.TA_20140224030553_EV
TA,A04D,BH,48.7201,-122.7063,13,600,manual,0.72,8.32,1340,manual,0.7,uw60718661,37:16.4,,48.4445,-122.778,,,,50.42,,1.23,md,,,0.2799,31.1,189.7,"[8.600000381469727, 8.699999809265137, 10.199999809265137]",3100,37:18.7,earthquake_local,A04D.TA_20140314133717_EV
TA,A04D,BH,48.7201,-122.7063,13,400,manual,0.93,10.99,1250,manual,0.58,uw60725401,29:58.1,,48.23567,-122.9215,,,,47.72,,2.18,ml,,,0.5055,56.17,196.3,"[26.899999618530273, 28.399999618530273, 22.700000762939453]",2100,30:05.1,earthquake_local,A04D.TA_20140321103004_EV
TA,A04D,BH,48.7201,-122.7063,13,400,manual,1,8.63,1053,manual,0.99,uw60734926,23:21.7,,48.527,-122.9815,,,,50.12,,1.5,md,,,0.2659,29.54,223.2,"[14.100000381469727, 22.399999618530273, 14.399999618530273]",3199,23:26.3,earthquake_local,A04D.TA_20140403102325_EV
TA,A04D,BH,48.7201,-122.7063,13,600,manual,0.72,5.1,972,manual,1,uw60732722,22:04.2,,48.64267,-123.015,,,,20.61,,0.5,md,,,0.2188,24.31,249.1,"[13.300000190734863, 13.100000381469727, 8.600000381469727]",2688,22:03.3,earthquake_local,A04D.TA_20140405102202_EV
TA,A04D,BH,48.7201,-122.7063,13,700,manual,0.58,5.22,1090,manual,0.56,uw60755457,23:54.2,,48.592,-123.05,,,,12.99,,0.46,md,,,0.2615,29.05,240.4,"[6.0, 8.199999809265137, 2.799999952316284]",2960,23:52.4,earthquake_local,A04D.TA_20140505092351_EV
TA,A04D,BH,48.7201,-122.7063,13,600,manual,1,8.59,1248,manual,0.61,uw60771686,02:49.0,,48.5125,-122.89517,,,,51.58,,1.03,md,,,0.2439,26.96,211.6,"[12.399999618530273, 3.0999999046325684, 6.0]",3199,02:51.6,earthquake_local,A04D.TA_20140513080250_EV
TA,A04D,BH,48.7201,-122.7063,13,600,manual,0.68,10.11,1368,manual,1,uw60778891,13:31.5,,49.13383,-122.14767,,,,9.99,,2.04,ml,,,0.5543,61.58,41.8,"[26.200000762939453, 19.299999237060547, 22.899999618530273]",2438,13:35.6,earthquake_local,A04D.TA_20140517141334_EV
TA,A04D,BH,48.7201,-122.7063,13,400,manual,0.96,7.14,942,manual,0.94,uw60810011,30:26.1,,48.6635,-123.2585,,,,17.52,,0.6,md,,,0.3703,41.14,261,"[18.799999237060547, 23.799999237060547, 12.199999809265137]",2968,30:29.2,earthquake_local,A04D.TA_20140616183028_EV
TA,A04D,BH,48.7201,-122.7063,13,400,manual,0.66,4.23,771,manual,1,uw60811947,43:21.9,,48.63767,-123.0125,,,,11.31,,0.5,md,,,0.2191,24.34,247.7,"[15.5, 8.600000381469727, 10.300000190734863]",1700,43:22.1,earthquake_local,A04D.TA_20140704004321_EV
TA,A04D,BH,48.7201,-122.7063,13,800,manual,1,3.18,1078,manual,1,uw60814487,32:32.0,nan,48.5828,-122.659,nan,71,,12.7,0.93,1.63,md,,"[[230.0, 80.0, -40.0]]",0.1409,15.66,167.2,"[19.600000381469727, 19.399999618530273, 20.700000762939453]",2711,32:27.2,earthquake_local,A04D.TA_20140710163226_EV
TA,A04D,BH,48.7201,-122.7063,13,900,manual,1,3.62,1245,manual,0.82,uw60836432,36:13.8,,48.73917,-122.57633,,,,21.87,,1.6,md,,,0.08814,9.79,77.5,"[23.200000762939453, 23.899999618530273, 21.0]",2092,36:08.5,earthquake_local,A04D.TA_20140806123607_EV
TA,A04D,BH,48.7201,-122.7063,13,700,manual,0.73,15.35,1870,manual,1,uw60844342,48:28.0,nan,49.5765,-122.595,0.23,159,0.94,9.82,,1.65,md,UW,,0.8603,95.59,4.9,"[11.0, 12.0, 13.100000381469727]",3199,48:36.3,earthquake_local,A04D.TA_20140814134835_EV
TA,A04D,BH,48.7201,-122.7063,13,800,manual,0.62,5.07,1188,manual,0.93,uw60871946,54:34.3,,48.61083,-123.051,,,,13.55,,0.4,md,,,0.2533,28.15,244.2,"[6.0, 8.300000190734863, 6.099999904632568]",2100,54:31.4,earthquake_local,A04D.TA_20140907015430_EV
TA,A04D,BH,48.7201,-122.7063,13,900,manual,0.95,6.41,1427,manual,0.93,uw60878446,56:17.6,,48.92667,-123.09617,,,,17.97,,1.6,md,,,0.3303,36.71,308.7,"[27.899999618530273, 30.899999618530273, 27.899999618530273]",2037,56:15.0,earthquake_local,A04D.TA_20140914035614_EV
TA,A04D,BH,48.7201,-122.7063,13,800,manual,0.99,8.66,1440,manual,0.97,uw60882451,04:51.2,,48.47183,-123.27067,,,,19.65,,1.2,md,,,0.4496,49.95,236.2,"[15.300000190734863, 15.300000190734863, 10.300000190734863]",2889,04:51.9,earthquake_local,A04D.TA_20140918150450_EV
TA,A04D,BH,48.7201,-122.7063,13,400,manual,0.5,26.39,2352,manual,0.5,605532110,24:59.4,0.93,47.1322,-122.7669,1.0401,31.1,4.04268,59.41,,3.4,ml,,,1.59,176.61,1.4,"[24.799999237060547, 30.799999237060547, 17.100000381469727]",5900,25:21.8,earthquake_local,A04D.TA_20141012062520_EV
TA,A04D,BH,48.7201,-122.7063,13,400,manual,1,4.06,745,manual,0.99,uw60896377,30:25.8,,48.70667,-122.989,,,,15.15,,0.9,md,,,0.1877,20.86,265.8,"[16.0, 13.399999618530273, 18.799999237060547]",1468,30:25.9,earthquake_local,A04D.TA_20141020103024_EV
TA,A04D,BH,48.7201,-122.7063,13,400,manual,1,8.22,1067,manual,0.57,uw60914841,57:54.8,,49.02667,-122.18317,,,,8.5,,2.3,ml,,,0.462,51.33,48.5,"[38.400001525878906, 44.29999923706055, 33.70000076293945]",1826,57:59.0,earthquake_local,A04D.TA_20141101195758_EV
TA,A04D,BH,48.7201,-122.7063,13,400,manual,0.95,4.49,712,manual,0.93,uw60915006,12:58.1,,48.90917,-122.716,,,,16.94,,1.8,ml,,,0.1893,21.04,358.1,"[33.099998474121094, 32.400001525878906, 34.900001525878906]",1394,12:58.5,earthquake_local,A04D.TA_20141102061257_EV
TA,A04D,BH,48.7201,-122.7063,13,700,manual,1,8.89,1390,manual,1,uw60916067,10:58.5,,48.76617,-123.09183,,,,53.37,,1.6,md,,,0.2593,28.81,280.1,"[8.100000381469727, 8.199999809265137, 15.5]",3199,11:00.4,earthquake_local,A04D.TA_20141114091059_EV
TA,A04D,BH,48.7201,-122.7063,13,600,manual,0.97,4.8,965,manual,0.95,uw60941362,39:22.9,,48.68017,-122.47383,,,,23.64,,1.43,md,,,0.1591,17.68,104.7,"[15.899999618530273, 19.200000762939453, 17.5]",2660,39:21.7,earthquake_local,A04D.TA_20141220133920_EV
TA,A04D,BH,48.7201,-122.7063,13,800,manual,0.5,31.53,3300,manual,0.5,606505114,02:54.3,0.57,49.1593,-125.7371,1.3555,34.217,3.83327,34.36,,4.9,mw,,,2.05,227.33,101.3,"[49.79999923706055, 50.5, 53.20000076293945]",5900,03:17.8,earthquake_local,A04D.TA_20150108020316_EV
TA,A04D,BH,48.7201,-122.7063,13,600,manual,0.5,31.53,3100,manual,0.5,606505114,02:54.3,0.57,49.1593,-125.7371,1.3555,34.217,3.83327,34.36,,4.9,mw,,,2.05,227.33,101.3,"[50.400001525878906, 51.099998474121094, 51.79999923706055]",5900,03:19.8,earthquake_local,A04D.TA_20150108020318_EV
TA,A04D,BH,48.7201,-122.7063,13,500,manual,0.5,31.53,3000,manual,0.5,606505114,02:54.3,0.57,49.1593,-125.7371,1.3555,34.217,3.83327,34.36,,4.9,mw,,,2.05,227.33,101.3,"[52.20000076293945, 50.0, 52.20000076293945]",5900,03:20.8,earthquake_local,A04D.TA_20150108020319_EV
TA,A04D,BH,48.7201,-122.7063,13,900,manual,0.9,4.37,1282,manual,0,uw60945847,28:29.5,,48.7715,-123.03583,,,,4.84,,0.55,md,,,0.2241,24.9,283.3,"[9.899999618530273, 13.600000381469727, 9.5]",2200,28:24.9,earthquake_local,A04D.TA_20150108082823_EV
TA,A04D,BH,48.7201,-122.7063,13,700,manual,1,11.57,1512,manual,0.66,uw60948162,43:01.3,,48.49733,-123.58183,,,,3.95,,1.22,md,,,0.6224,69.15,249,"[5.599999904632568, 11.199999809265137, 7.900000095367432]",3199,43:05.8,earthquake_local,A04D.TA_20150117114304_EV
TA,A04D,BH,48.7201,-122.7063,13,800,manual,0.5,27.63,2829,manual,0.5,609940527,13:42.6,1.12,47.3298,-124.1713,0.4959,173.648,6.52403,28.19,,2.4,ml,,,1.7,189.3,34.7,"[17.299999237060547, 15.5, 16.799999237060547]",5900,14:02.2,earthquake_local,A04D.TA_20150120031401_EV
TA,A04D,BH,48.7201,-122.7063,13,700,manual,0.5,27.63,2729,manual,0.5,609940527,13:42.6,1.12,47.3298,-124.1713,0.4959,173.648,6.52403,28.19,,2.4,ml,,,1.7,189.3,34.7,"[16.200000762939453, 15.100000381469727, 17.0]",5900,14:03.2,earthquake_local,A04D.TA_20150120031402_EV
TA,A04D,BH,48.7201,-122.7063,13,500,manual,0.5,27.63,2529,manual,0.5,609940527,13:42.6,1.12,47.3298,-124.1713,0.4959,173.648,6.52403,28.19,,2.4,ml,,,1.7,189.3,34.7,"[17.600000381469727, 19.5, 17.100000381469727]",5900,14:05.2,earthquake_local,A04D.TA_20150120031404_EV
TA,A04D,BH,48.7201,-122.7063,13,800,manual,0.87,8.43,1447,manual,0.54,uw60953427,42:51.6,,48.47467,-123.271,,,,20.1,,1.79,md,,,0.4482,49.8,236.7,"[17.399999618530273, 16.600000381469727, 14.300000190734863]",2700,42:52.0,earthquake_local,A04D.TA_20150205204251_EV
TA,A04D,BH,48.7201,-122.7063,13,700,manual,0.92,4.33,1112,manual,1,uw60967481,10:15.4,,48.56067,-122.596,,,,21.55,,1.94,ml,,,0.1755,19.5,155.4,"[33.900001525878906, 38.5, 29.600000381469727]",1864,10:12.7,earthquake_local,A04D.TA_20150212131011_EV
TA,A04D,BH,48.7201,-122.7063,13,600,manual,0.5,13.08,1635,manual,0.5,608553894,02:43.9,1.18,48.0424,-122.593,1.1999,31.455,3.48711,35,,2.6,ml,,,0.68,75.82,353.7,"[16.600000381469727, 22.0, 17.799999237060547]",3199,02:51.0,earthquake_local,A04D.TA_20150213190249_EV
TA,A04D,BH,48.7201,-122.7063,13,600,manual,0.5,22.41,2184,autopicker,0.53,606726687,12:20.6,0.86,49.7985,-123.694,2.1616,31.642,2.3217,13.1,,4,ml,,,1.26,139.83,148.7,"[52.79999923706055, 54.400001525878906, 46.099998474121094]",5900,12:37.0,earthquake_local,A04D.TA_20150215041236_EV
TA,A04D,BH,48.7201,-122.7063,13,600,manual,0.87,5.38,993,manual,0.85,uw60970386,02:12.6,,48.603,-123.08267,,,,11.18,,1.8,ml,,,0.2757,30.63,244.8,"[26.100000381469727, 24.5, 22.700000762939453]",1960,02:12.0,earthquake_local,A04D.TA_20150217160210_EV
TA,A04D,BH,48.7201,-122.7063,13,600,manual,0.99,20.64,2172,manual,0,uw60974116,21:20.1,nan,49.689,-123.5871667,0.25,143,0.59,8.57,2.44,2.58,ml,UW,,1.129,125.32,329.3,"[28.299999237060547, 32.0, 30.299999237060547]",3252,21:34.7,earthquake_local,A04D.TA_20150223182134_EV
TA,A04D,BH,48.7201,-122.7063,13,500,manual,0.91,4.7,877,manual,0.89,uw60975881,58:40.2,,48.5765,-122.91183,,,,20.46,,0.25,md,,,0.1981,22.01,223.4,"[9.0, 18.5, 7.699999809265137]",2508,58:39.9,earthquake_local,A04D.TA_20150226055838_EV
TA,A04D,BH,48.7201,-122.7063,13,800,manual,1,8.83,1505,manual,0.51,uw60975936,06:14.4,,48.64583,-122.9505,,,,55.24,,1.49,md,,,0.1781,19.79,245.3,"[19.399999618530273, 16.399999618530273, 15.800000190734863]",3199,06:15.2,earthquake_local,A04D.TA_20150226120614_EV
TA,A04D,BH,48.7201,-122.7063,13,600,manual,0.86,13.79,1635,manual,0.84,uw60979956,24:47.5,,48.99783,-122.30683,,,,85.9,,1.79,md,,,0.3832,42.58,43.4,"[20.700000762939453, 20.100000381469727, 13.199999809265137]",2631,24:55.3,earthquake_local,A04D.TA_20150305172454_EV
TA,A04D,BH,48.7201,-122.7063,13,600,manual,0.94,4.76,988,manual,0.92,uw60985216,59:54.5,,48.48167,-122.79767,,,,11.59,,1.63,ml,,,0.2462,27.36,194.2,"[17.399999618530273, 19.600000381469727, 16.200000762939453]",2752,59:53.2,earthquake_local,A04D.TA_20150316225952_EV
TA,A04D,BH,48.7201,-122.7063,13,500,manual,0.68,5.99,1147,manual,0,uw60990266,07:18.7,,48.68867,-122.23983,,,,10.72,,2.2,ml,,,0.3106,34.51,95.8,"[22.600000381469727, 24.299999237060547, 21.0]",2397,07:19.7,earthquake_local,A04D.TA_20150330100718_EV
TA,A04D,BH,48.7201,-122.7063,13,700,manual,1,5.17,1085,manual,0.58,uw60993941,58:27.1,,48.612,-123.05433,,,,16,,0.53,md,,,0.2548,28.31,244.8,"[9.5, 8.300000190734863, 9.899999618530273]",2000,58:25.3,earthquake_local,A04D.TA_20150406065824_EV
TA,A04D,BH,48.7201,-122.7063,13,400,manual,0.86,5.07,772,manual,0.84,uw60994296,47:57.0,,48.61967,-123.061,,,,12.62,,0.46,md,,,0.2557,28.41,246.8,"[8.699999809265137, 5.699999809265137, 4.800000190734863]",1700,47:58.1,earthquake_local,A04D.TA_20150406144757_EV
TA,A04D,BH,48.7201,-122.7063,13,500,manual,0.84,4.83,877,manual,0.82,uw60995071,13:53.2,,48.76717,-123.08333,,,,4.62,,0.4,md,,,0.254,28.22,280.7,"[19.100000381469727, 21.5, 15.800000190734863]",2508,13:53.0,earthquake_local,A04D.TA_20150407101352_EV
TA,A04D,BH,48.7201,-122.7063,13,900,manual,1,4.55,1285,manual,0.92,uw60995486,42:49.7,,48.6455,-123.004,,,,16.78,,2.38,ml,,,0.2109,23.44,249.2,"[39.400001525878906, 38.79999923706055, 32.29999923706055]",1979,42:45.2,earthquake_local,A04D.TA_20150407234244_EV
TA,A04D,BH,48.7201,-122.7063,13,500,manual,0.87,4.86,895,manual,0.85,uw60995616,27:05.4,,48.62117,-123.0585,,,,13.47,,0.68,md,,,0.2536,28.18,247,"[28.299999237060547, 27.899999618530273, 25.899999618530273]",2579,27:05.2,earthquake_local,A04D.TA_20150408122704_EV
TA,A04D,BH,48.7201,-122.7063,13,800,manual,0.88,4.94,1190,manual,0.86,uw60996136,22:42.0,,48.62967,-123.0575,,,,14.36,,0.74,md,,,0.2498,27.75,248.7,"[22.700000762939453, 22.200000762939453, 22.5]",2072,22:38.9,earthquake_local,A04D.TA_20150408202237_EV
TA,A04D,BH,48.7201,-122.7063,13,400,manual,0.98,5.08,792,manual,0.96,uw60999212,01:21.9,,48.55067,-122.77,,,,25.69,,1.01,md,,,0.1748,19.42,194,"[25.899999618530273, 26.200000762939453, 27.399999618530273]",1372,01:22.9,earthquake_local,A04D.TA_20150508130121_EV
TA,A04D,BH,48.7201,-122.7063,13,400,manual,0.97,5.42,833,manual,0.61,uw61000012,40:13.3,,48.96217,-122.90733,,,,14.17,,1.49,md,,,0.2763,30.7,331.3,"[31.700000762939453, 27.299999237060547, 26.899999618530273]",1496,40:14.8,earthquake_local,A04D.TA_20150509094013_EV
TA,A04D,BH,48.7201,-122.7063,13,500,manual,1,11.19,1370,manual,1,uw61004352,35:10.2,,48.77483,-123.4815,,,,50.07,,1.15,md,,,0.516,57.33,276.1,"[8.300000190734863, 13.399999618530273, 5.400000095367432]",3199,35:16.4,earthquake_local,A04D.TA_20150517083515_EV
TA,A04D,BH,48.7201,-122.7063,13,600,manual,1,9.69,1352,manual,0.77,uw61026116,55:18.8,,48.81033,-123.196,,,,55.44,,1.84,md,,,0.3364,37.37,285.6,"[45.0, 43.099998474121094, 43.099998474121094]",2045,55:22.4,earthquake_local,A04D.TA_20150529005521_EV
TA,A04D,BH,48.7201,-122.7063,13,700,manual,0.96,4.83,1088,manual,0.94,uw61026632,06:30.8,,48.6435,-123.038,,,,16.37,,0.75,md,,,0.2328,25.87,250.7,"[15.899999618530273, 16.600000381469727, 22.299999237060547]",2183,06:28.6,earthquake_local,A04D.TA_20150614020627_EV
TA,A04D,BH,48.7201,-122.7063,13,900,manual,1,5.95,1325,manual,0.95,uw61029887,47:03.0,nan,48.4857,-122.7623,nan,72,,26.6,1.33,1.63,md,,"[[105.0, 80.0, 100.0]]",0.2376,26.39,189,"[14.5, 13.699999809265137, 12.699999809265137]",3199,46:59.9,earthquake_local,A04D.TA_20150618234658_EV
TA,A04D,BH,48.7201,-122.7063,13,700,manual,1,5.78,1150,manual,0.81,uw61030032,55:29.0,,48.4965,-122.76983,,,,28.65,,1.32,md,,,0.2277,25.3,190.6,"[18.100000381469727, 23.700000762939453, 17.200000762939453]",2113,55:27.7,earthquake_local,A04D.TA_20150619125526_EV
